-2.80,0.41678,0.55562,0.75012
-2.60,0.40659,0.54543,0.74546
-2.40,0.38622,0.55562,0.69511
-2.20,0.36584,0.56581,0.64659
-2.00,0.35566,0.55562,0.64011
-1.80,0.35566,0.55562,0.64011
-1.60,0.35566,0.55562,0.64011
-1.40,0.35566,0.55562,0.64011
-1.20,0.34547,0.55562,0.62177
-1.00,0.32509,0.54543,0.59603
-0.80,0.31491,0.53524,0.58835
-0.60,0.31491,0.52505,0.59976
-0.40,0.32509,0.53524,0.60738
-0.20,0.30472,0.51486,0.59185
0.00,0.28434,0.50467,0.56342
0.20,0.26397,0.48429,0.54506
0.40,0.26397,0.46391,0.56900
0.60,0.28434,0.43334,0.65616
0.80,0.29453,0.41297,0.71321
1.00,0.31491,0.43334,0.72669
1.20,0.35566,0.46391,0.76664
1.40,0.41678,0.50467,0.82585
1.60,0.44734,0.52505,0.85200
1.80,0.46772,0.54543,0.85752
2.00,0.45753,0.55562,0.82346
2.20,0.46772,0.56581,0.82664
2.40,0.46772,0.55562,0.84180
2.60,0.45753,0.56581,0.80863
2.80,0.43715,0.56581,0.77262
3.00,0.41678,0.56581,0.73661
3.20,0.41678,0.56581,0.73661
3.40,0.41678,0.56581,0.73661
3.60,0.41678,0.56581,0.73661
3.80,0.40659,0.55562,0.73178
4.00,0.39641,0.55562,0.71345
4.20,0.40659,0.56581,0.71861
4.40,0.40659,0.55562,0.73178
4.60,0.40659,0.55562,0.73178
4.80,0.39641,0.55562,0.71345
5.00,0.39641,0.55562,0.71345
