-9.70,0.48809,0.57600,0.84739
-9.40,0.47790,0.57600,0.82970
-9.10,0.48809,0.58619,0.83266
-8.80,0.48809,0.58619,0.83266
-8.50,0.48809,0.59638,0.81843
-8.20,0.48809,0.57600,0.84739
-7.90,0.48809,0.57600,0.84739
-7.60,0.48809,0.58619,0.83266
-7.30,0.49828,0.57600,0.86507
-7.00,0.48809,0.57600,0.84739
-6.70,0.49828,0.59638,0.83551
-6.40,0.48809,0.58619,0.83266
-6.10,0.48809,0.58619,0.83266
-5.80,0.48809,0.58619,0.83266
-5.50,0.47790,0.58619,0.81528
-5.20,0.47790,0.57600,0.82970
-4.90,0.47790,0.58619,0.81528
-4.60,0.44734,0.57600,0.77664
-4.30,0.44734,0.56581,0.79063
-4.00,0.43715,0.55562,0.78679
-3.70,0.41678,0.54543,0.76413
-3.40,0.40659,0.52505,0.77439
-3.10,0.40659,0.52505,0.77439
-2.80,0.41678,0.51486,0.80950
-2.50,0.44734,0.51486,0.86886
-2.20,0.46772,0.53524,0.87385
-1.90,0.48809,0.53524,0.91191
-1.60,0.49828,0.55562,0.89680
-1.30,0.50847,0.56581,0.89866
-1.00,0.50847,0.57600,0.88276
-0.70,0.50847,0.57600,0.88276
-0.40,0.51865,0.57600,0.90045
-0.10,0.50847,0.58619,0.86742
0.20,0.49828,0.58619,0.85004
0.50,0.49828,0.57600,0.86507
0.80,0.49828,0.57600,0.86507
1.10,0.49828,0.58619,0.85004
1.40,0.49828,0.58619,0.85004
1.70,0.49828,0.58619,0.85004
2.00,0.49828,0.59638,0.83551
2.30,0.49828,0.58619,0.85004
2.60,0.49828,0.59638,0.83551
2.90,0.49828,0.58619,0.85004
3.20,0.49828,0.58619,0.85004
