-9.70,0.48809,0.56581,0.86265
-9.40,0.51865,0.55562,0.93347
-9.10,0.51865,0.55562,0.93347
-8.80,0.51865,0.55562,0.93347
-8.50,0.51865,0.55562,0.93347
-8.20,0.51865,0.54543,0.95091
-7.90,0.51865,0.54543,0.95091
-7.60,0.51865,0.55562,0.93347
-7.30,0.51865,0.54543,0.95091
-7.00,0.51865,0.55562,0.93347
-6.70,0.51865,0.54543,0.95091
-6.40,0.52884,0.53524,0.98805
-6.10,0.52884,0.54543,0.96959
-5.80,0.52884,0.54543,0.96959
-5.50,0.51865,0.55562,0.93347
-5.20,0.51865,0.54543,0.95091
-4.90,0.51865,0.54543,0.95091
-4.60,0.50847,0.54543,0.93223
-4.30,0.50847,0.55562,0.91514
-4.00,0.48809,0.55562,0.87847
-3.70,0.47790,0.54543,0.87620
-3.40,0.48809,0.54543,0.89488
-3.10,0.49828,0.54543,0.91356
-2.80,0.51865,0.55562,0.93347
-2.50,0.52884,0.55562,0.95181
-2.20,0.54922,0.55562,0.98848
-1.90,0.55940,0.55562,1.00682
-1.60,0.56959,0.55562,1.02515
-1.30,0.55940,0.55562,1.00682
-1.00,0.55940,0.55562,1.00682
-0.70,0.55940,0.55562,1.00682
-0.40,0.54922,0.55562,0.98848
-0.10,0.54922,0.55562,0.98848
0.20,0.53903,0.55562,0.97014
0.50,0.53903,0.55562,0.97014
0.80,0.53903,0.55562,0.97014
1.10,0.52884,0.55562,0.95181
1.40,0.52884,0.54543,0.96959
1.70,0.53903,0.55562,0.97014
2.00,0.53903,0.55562,0.97014
2.30,0.52884,0.55562,0.95181
2.60,0.53903,0.55562,0.97014
2.90,0.52884,0.55562,0.95181
3.20,0.52884,0.54543,0.96959
