-6.70,0.55940,0.58619,0.95431
-6.40,0.49828,0.43334,1.14985
-6.10,0.49828,0.43334,1.14985
-5.80,0.50847,0.43334,1.17335
-5.50,0.49828,0.43334,1.14985
-5.20,0.49828,0.44353,1.12343
-4.90,0.49828,0.43334,1.14985
-4.60,0.49828,0.43334,1.14985
-4.30,0.51865,0.43334,1.19686
-4.00,0.50847,0.43334,1.17335
-3.70,0.51865,0.43334,1.19686
-3.40,0.53903,0.44353,1.21531
-3.10,0.52884,0.43334,1.22037
-2.80,0.51865,0.44353,1.16937
-2.50,0.51865,0.43334,1.19686
-2.20,0.51865,0.43334,1.19686
-1.90,0.51865,0.44353,1.16937
-1.60,0.50847,0.43334,1.17335
-1.30,0.50847,0.43334,1.17335
-1.00,0.48809,0.43334,1.12634
-0.70,0.46772,0.43334,1.07932
-0.40,0.44734,0.42316,1.05716
-0.10,0.41678,0.42316,0.98493
0.20,0.39641,0.41297,0.95990
0.50,0.36584,0.39259,0.93188
0.80,0.35566,0.36202,0.98242
1.10,0.38622,0.37221,1.03764
1.40,0.45753,0.39259,1.16542
1.70,0.52884,0.41297,1.28060
2.00,0.56959,0.44353,1.28421
2.30,0.57978,0.44353,1.30718
2.60,0.57978,0.44353,1.30718
2.90,0.57978,0.44353,1.30718
3.20,0.56959,0.44353,1.28421
3.50,0.55940,0.44353,1.26124
3.80,0.54922,0.44353,1.23827
4.10,0.52884,0.43334,1.22037
4.40,0.51865,0.43334,1.19686
4.70,0.52884,0.43334,1.22037
5.00,0.52884,0.42316,1.24976
5.30,0.52884,0.43334,1.22037
5.60,0.52884,0.43334,1.22037
5.90,0.52884,0.42316,1.24976
6.20,0.52884,0.43334,1.22037
6.50,0.51865,0.42316,1.22568
6.80,0.51865,0.43334,1.19686
7.10,0.52884,0.43334,1.22037
7.40,0.51865,0.42316,1.22568
7.70,0.51865,0.43334,1.19686
8.00,0.50847,0.42316,1.20161
8.30,0.49828,0.42316,1.17753
8.60,0.50847,0.42316,1.20161
8.90,0.48809,0.42316,1.15346
9.20,0.49828,0.43334,1.14985
