1200.0000	-0.00379043
1199.5000	-0.00379297
1199.0000	-0.00381666
1198.5000	-0.00381826
1198.0000	-0.00380653
1197.5000	-0.00378156
1197.0000	-0.00378607
1196.5000	-0.00377755
1196.0000	-0.00377842
1195.5000	-0.00379557
1195.0000	-0.00381302
1194.5000	-0.0037994
1194.0000	-0.00376971
1193.5000	-0.00376414
1193.0000	-0.00377603
1192.5000	-0.00377012
1192.0000	-0.00372678
1191.5000	-0.00372895
1191.0000	-0.00375589
1190.5000	-0.00376283
1190.0000	-0.0037787
1189.5000	-0.00380487
1189.0000	-0.00379271
1188.5000	-0.00380176
1188.0000	-0.00379498
1187.5000	-0.0037537
1187.0000	-0.00373324
1186.5000	-0.00371602
1186.0000	-0.00372278
1185.5000	-0.00371419
1185.0000	-0.00370201
1184.5000	-0.00370419
1184.0000	-0.00376711
1183.5000	-0.00378783
1183.0000	-0.00379089
1182.5000	-0.00375815
1182.0000	-0.00378042
1181.5000	-0.00377011
1181.0000	-0.0037956
1180.5000	-0.0038213
1180.0000	-0.0038541
1179.5000	-0.00386408
1179.0000	-0.00382856
1178.5000	-0.00382768
1178.0000	-0.0038378
1177.5000	-0.00385767
1177.0000	-0.00385497
1176.5000	-0.00387893
1176.0000	-0.00391145
1175.5000	-0.00389751
1175.0000	-0.00388575
1174.5000	-0.00389121
1174.0000	-0.0039023
1173.5000	-0.00391846
1173.0000	-0.00394366
1172.5000	-0.00393531
1172.0000	-0.00395257
1171.5000	-0.00396164
1171.0000	-0.00396667
1170.5000	-0.0039737
1170.0000	-0.00399209
1169.5000	-0.00398269
1169.0000	-0.00398237
1168.5000	-0.00395358
1168.0000	-0.00397345
1167.5000	-0.00398659
1167.0000	-0.00401439
1166.5000	-0.00404294
1166.0000	-0.00404169
1165.5000	-0.00403908
1165.0000	-0.00402178
1164.5000	-0.00403206
1164.0000	-0.00403537
1163.5000	-0.00407579
1163.0000	-0.00410039
1162.5000	-0.00411315
1162.0000	-0.00411103
1161.5000	-0.00408948
1161.0000	-0.00407444
1160.5000	-0.00409765
1160.0000	-0.00410876
1159.5000	-0.00415467
1159.0000	-0.00416575
1158.5000	-0.00421147
1158.0000	-0.00423852
1157.5000	-0.00425005
1157.0000	-0.00426848
1156.5000	-0.0042651
1156.0000	-0.00424592
1155.5000	-0.00425832
1155.0000	-0.00425486
1154.5000	-0.004274
1154.0000	-0.00426572
1153.5000	-0.00428124
1153.0000	-0.00427137
1152.5000	-0.0042768
1152.0000	-0.00425786
1151.5000	-0.00426373
1151.0000	-0.00423179
1150.5000	-0.00420029
1150.0000	-0.00414681
