-9.70,0.47790,0.53524,0.89288
-9.40,0.51865,0.54543,0.95091
-9.10,0.51865,0.54543,0.95091
-8.80,0.51865,0.55562,0.93347
-8.50,0.51865,0.54543,0.95091
-8.20,0.51865,0.54543,0.95091
-7.90,0.51865,0.54543,0.95091
-7.60,0.51865,0.54543,0.95091
-7.30,0.50847,0.54543,0.93223
-7.00,0.50847,0.54543,0.93223
-6.70,0.49828,0.53524,0.93095
-6.40,0.48809,0.52505,0.92961
-6.10,0.45753,0.50467,0.90659
-5.80,0.45753,0.50467,0.90659
-5.50,0.43715,0.48429,0.90267
-5.20,0.40659,0.47410,0.85761
-4.90,0.38622,0.46391,0.83252
-4.60,0.36584,0.43334,0.84423
-4.30,0.36584,0.40278,0.90830
-4.00,0.36584,0.40278,0.90830
-3.70,0.38622,0.38240,1.00999
-3.40,0.39641,0.40278,0.98418
-3.10,0.45753,0.43334,1.05581
-2.80,0.48809,0.44353,1.10046
-2.50,0.50847,0.47410,1.07248
-2.20,0.51865,0.48429,1.07095
-1.90,0.52884,0.50467,1.04790
-1.60,0.52884,0.51486,1.02716
-1.30,0.53903,0.52505,1.02663
-1.00,0.51865,0.52505,0.98782
-0.70,0.51865,0.52505,0.98782
-0.40,0.51865,0.52505,0.98782
-0.10,0.52884,0.52505,1.00722
0.20,0.52884,0.53524,0.98805
0.50,0.54922,0.53524,1.02612
0.80,0.53903,0.53524,1.00708
1.10,0.52884,0.52505,1.00722
1.40,0.52884,0.52505,1.00722
1.70,0.52884,0.53524,0.98805
2.00,0.52884,0.52505,1.00722
