-4.70,0.68165,0.72884,0.93526
-4.40,0.69184,0.76960,0.89897
-4.10,0.69184,0.76960,0.89897
-3.80,0.70203,0.76960,0.91220
-3.50,0.69184,0.76960,0.89897
-3.20,0.69184,0.77978,0.88722
-2.90,0.68165,0.76960,0.88573
-2.60,0.68165,0.76960,0.88573
-2.30,0.68165,0.76960,0.88573
-2.00,0.68165,0.76960,0.88573
-1.70,0.67147,0.76960,0.87249
-1.40,0.67147,0.76960,0.87249
-1.10,0.66128,0.76960,0.85926
-0.80,0.64090,0.76960,0.83278
-0.50,0.62053,0.75941,0.81712
-0.20,0.60015,0.74922,0.80104
0.10,0.56959,0.73903,0.77073
0.40,0.55940,0.73903,0.75695
0.70,0.56959,0.71865,0.79259
1.00,0.62053,0.71865,0.86347
1.30,0.69184,0.72884,0.94924
1.60,0.75297,0.76960,0.97839
1.90,0.77334,0.76960,1.00487
2.20,0.77334,0.77978,0.99174
2.50,0.77334,0.77978,0.99174
2.80,0.76315,0.76960,0.99163
3.10,0.74278,0.77978,0.95254
3.40,0.72240,0.77978,0.92641
3.70,0.71222,0.76960,0.92544
4.00,0.71222,0.76960,0.92544
4.30,0.70203,0.76960,0.91220
4.60,0.69184,0.76960,0.89897
4.90,0.69184,0.76960,0.89897
5.20,0.70203,0.76960,0.91220
5.50,0.70203,0.76960,0.91220
5.80,0.71222,0.76960,0.92544
6.10,0.70203,0.76960,0.91220
6.40,0.69184,0.76960,0.89897
6.70,0.68165,0.76960,0.88573
7.00,0.69184,0.76960,0.89897
7.30,0.69184,0.76960,0.89897
