-9.70,0.49828,0.53524,0.93095
-9.40,0.48809,0.57600,0.84739
-9.10,0.48809,0.57600,0.84739
-8.80,0.48809,0.57600,0.84739
-8.50,0.48809,0.57600,0.84739
-8.20,0.48809,0.57600,0.84739
-7.90,0.48809,0.57600,0.84739
-7.60,0.48809,0.57600,0.84739
-7.30,0.48809,0.57600,0.84739
-7.00,0.48809,0.58619,0.83266
-6.70,0.48809,0.57600,0.84739
-6.40,0.48809,0.57600,0.84739
-6.10,0.48809,0.57600,0.84739
-5.80,0.48809,0.57600,0.84739
-5.50,0.47790,0.57600,0.82970
-5.20,0.47790,0.56581,0.84464
-4.90,0.47790,0.57600,0.82970
-4.60,0.45753,0.56581,0.80863
-4.30,0.44734,0.56581,0.79063
-4.00,0.43715,0.56581,0.77262
-3.70,0.42697,0.56581,0.75462
-3.40,0.41678,0.57600,0.72358
-3.10,0.42697,0.56581,0.75462
-2.80,0.44734,0.56581,0.79063
-2.50,0.49828,0.57600,0.86507
-2.20,0.51865,0.57600,0.90045
-1.90,0.52884,0.57600,0.91813
-1.60,0.54922,0.57600,0.95351
-1.30,0.54922,0.58619,0.93693
-1.00,0.53903,0.57600,0.93582
-0.70,0.51865,0.57600,0.90045
-0.40,0.51865,0.57600,0.90045
-0.10,0.51865,0.57600,0.90045
0.20,0.49828,0.57600,0.86507
0.50,0.49828,0.57600,0.86507
0.80,0.48809,0.57600,0.84739
1.10,0.49828,0.57600,0.86507
1.40,0.48809,0.57600,0.84739
1.70,0.48809,0.57600,0.84739
2.00,0.48809,0.57600,0.84739
2.30,0.48809,0.57600,0.84739
2.60,0.49828,0.56581,0.88065
2.90,0.48809,0.57600,0.84739
3.20,0.49828,0.57600,0.86507
