-9.70,0.48809,0.56581,0.86265
-9.40,0.47790,0.57600,0.82970
-9.10,0.47790,0.56581,0.84464
-8.80,0.47790,0.57600,0.82970
-8.50,0.46772,0.57600,0.81201
-8.20,0.46772,0.57600,0.81201
-7.90,0.46772,0.56581,0.82664
-7.60,0.45753,0.56581,0.80863
-7.30,0.44734,0.57600,0.77664
-7.00,0.43715,0.57600,0.75895
-6.70,0.40659,0.56581,0.71861
-6.40,0.39641,0.56581,0.70060
-6.10,0.36584,0.55562,0.65844
-5.80,0.35566,0.54543,0.65207
-5.50,0.36584,0.53524,0.68351
-5.20,0.40659,0.53524,0.75965
-4.90,0.47790,0.54543,0.87620
-4.60,0.53903,0.55562,0.97014
-4.30,0.56959,0.56581,1.00669
-4.00,0.57978,0.56581,1.02469
-3.70,0.56959,0.56581,1.00669
-3.40,0.55940,0.56581,0.98868
-3.10,0.54922,0.57600,0.95351
-2.80,0.51865,0.57600,0.90045
-2.50,0.51865,0.57600,0.90045
-2.20,0.49828,0.56581,0.88065
-1.90,0.49828,0.56581,0.88065
-1.60,0.48809,0.57600,0.84739
-1.30,0.48809,0.55562,0.87847
-1.00,0.48809,0.56581,0.86265
-0.70,0.48809,0.57600,0.84739
-0.40,0.48809,0.57600,0.84739
-0.10,0.47790,0.57600,0.82970
0.20,0.47790,0.57600,0.82970
