-9.70,0.48809,0.45372,1.07575
-9.40,0.47790,0.55562,0.86013
-9.10,0.48809,0.56581,0.86265
-8.80,0.49828,0.56581,0.88065
-8.50,0.49828,0.57600,0.86507
-8.20,0.49828,0.56581,0.88065
-7.90,0.48809,0.56581,0.86265
-7.60,0.47790,0.57600,0.82970
-7.30,0.47790,0.56581,0.84464
-7.00,0.47790,0.57600,0.82970
-6.70,0.45753,0.56581,0.80863
-6.40,0.43715,0.57600,0.75895
-6.10,0.40659,0.56581,0.71861
-5.80,0.38622,0.55562,0.69511
-5.50,0.37603,0.54543,0.68942
-5.20,0.38622,0.53524,0.72158
-4.90,0.43715,0.54543,0.80149
-4.60,0.50847,0.55562,0.91514
-4.30,0.56959,0.56581,1.00669
-4.00,0.61034,0.56581,1.07871
-3.70,0.61034,0.56581,1.07871
-3.40,0.60015,0.57600,1.04194
-3.10,0.58997,0.57600,1.02425
-2.80,0.56959,0.57600,0.98888
-2.50,0.55940,0.57600,0.97119
-2.20,0.54922,0.57600,0.95351
-1.90,0.53903,0.57600,0.93582
-1.60,0.51865,0.57600,0.90045
-1.30,0.51865,0.57600,0.90045
-1.00,0.51865,0.56581,0.91666
-0.70,0.51865,0.57600,0.90045
-0.40,0.50847,0.56581,0.89866
-0.10,0.50847,0.56581,0.89866
0.20,0.51865,0.57600,0.90045
