-4.90,0.48809,0.49448,0.98708
-4.80,0.57978,0.63713,0.90998
-4.70,0.57978,0.63713,0.90998
-4.60,0.58997,0.64732,0.91140
-4.50,0.57978,0.63713,0.90998
-4.40,0.58997,0.64732,0.91140
-4.30,0.57978,0.64732,0.89566
-4.20,0.58997,0.64732,0.91140
-4.10,0.58997,0.64732,0.91140
-4.00,0.57978,0.64732,0.89566
-3.90,0.57978,0.63713,0.90998
-3.80,0.58997,0.63713,0.92597
-3.70,0.58997,0.63713,0.92597
-3.60,0.58997,0.64732,0.91140
-3.50,0.60015,0.63713,0.94196
-3.40,0.58997,0.64732,0.91140
-3.30,0.58997,0.64732,0.91140
-3.20,0.57978,0.63713,0.90998
-3.10,0.57978,0.63713,0.90998
-3.00,0.57978,0.63713,0.90998
-2.90,0.56959,0.63713,0.89399
-2.80,0.56959,0.62694,0.90852
-2.70,0.56959,0.63713,0.89399
-2.60,0.55940,0.63713,0.87800
-2.50,0.55940,0.63713,0.87800
-2.40,0.55940,0.62694,0.89227
-2.30,0.55940,0.62694,0.89227
-2.20,0.54922,0.62694,0.87602
-2.10,0.54922,0.62694,0.87602
-2.00,0.52884,0.62694,0.84352
-1.90,0.52884,0.61675,0.85746
-1.80,0.52884,0.60656,0.87186
-1.70,0.52884,0.59638,0.88676
-1.60,0.51865,0.60656,0.85507
-1.50,0.50847,0.59638,0.85260
-1.40,0.50847,0.59638,0.85260
-1.30,0.49828,0.59638,0.83551
-1.20,0.49828,0.58619,0.85004
-1.10,0.48809,0.58619,0.83266
-1.00,0.48809,0.57600,0.84739
-0.90,0.48809,0.57600,0.84739
-0.80,0.49828,0.57600,0.86507
-0.70,0.49828,0.58619,0.85004
-0.60,0.50847,0.57600,0.88276
-0.50,0.51865,0.58619,0.88480
-0.40,0.52884,0.57600,0.91813
-0.30,0.54922,0.59638,0.92092
-0.20,0.54922,0.59638,0.92092
-0.10,0.55940,0.60656,0.92225
-0.00,0.56959,0.60656,0.93905
0.10,0.57978,0.60656,0.95584
0.20,0.58997,0.60656,0.97264
0.30,0.60015,0.61675,0.97308
0.40,0.60015,0.62694,0.95727
0.50,0.61034,0.62694,0.97352
0.60,0.61034,0.62694,0.97352
0.70,0.61034,0.62694,0.97352
0.80,0.61034,0.62694,0.97352
0.90,0.61034,0.62694,0.97352
1.00,0.61034,0.62694,0.97352
1.10,0.61034,0.63713,0.95795
1.20,0.61034,0.62694,0.97352
1.30,0.61034,0.63713,0.95795
1.40,0.61034,0.63713,0.95795
1.50,0.61034,0.63713,0.95795
1.60,0.60015,0.63713,0.94196
1.70,0.60015,0.63713,0.94196
1.80,0.60015,0.64732,0.92713
1.90,0.60015,0.63713,0.94196
2.00,0.60015,0.63713,0.94196
2.10,0.58997,0.64732,0.91140
2.20,0.58997,0.63713,0.92597
2.30,0.58997,0.64732,0.91140
2.40,0.58997,0.64732,0.91140
2.50,0.60015,0.64732,0.92713
2.60,0.57978,0.64732,0.89566
2.70,0.58997,0.63713,0.92597
2.80,0.58997,0.64732,0.91140
2.90,0.58997,0.64732,0.91140
3.00,0.57978,0.64732,0.89566
3.10,0.57978,0.64732,0.89566
3.20,0.58997,0.63713,0.92597
3.30,0.57978,0.64732,0.89566
3.40,0.58997,0.64732,0.91140
3.50,0.57978,0.64732,0.89566
