-9.70,0.55940,0.55562,1.00682
-9.40,0.46772,0.55562,0.84180
-9.10,0.47790,0.56581,0.84464
-8.80,0.48809,0.56581,0.86265
-8.50,0.49828,0.56581,0.88065
-8.20,0.48809,0.57600,0.84739
-7.90,0.49828,0.56581,0.88065
-7.60,0.48809,0.56581,0.86265
-7.30,0.48809,0.56581,0.86265
-7.00,0.49828,0.56581,0.88065
-6.70,0.48809,0.56581,0.86265
-6.40,0.48809,0.56581,0.86265
-6.10,0.48809,0.56581,0.86265
-5.80,0.47790,0.56581,0.84464
-5.50,0.46772,0.55562,0.84180
-5.20,0.45753,0.54543,0.83885
-4.90,0.44734,0.54543,0.82017
-4.60,0.44734,0.54543,0.82017
-4.30,0.42697,0.53524,0.79771
-4.00,0.41678,0.50467,0.82585
-3.70,0.40659,0.49448,0.82226
-3.40,0.39641,0.47410,0.83612
-3.10,0.39641,0.46391,0.85448
-2.80,0.40659,0.47410,0.85761
-2.50,0.41678,0.47410,0.87909
-2.20,0.44734,0.48429,0.92370
-1.90,0.47790,0.50467,0.94696
-1.60,0.47790,0.52505,0.91021
-1.30,0.48809,0.53524,0.91191
-1.00,0.48809,0.54543,0.89488
-0.70,0.48809,0.55562,0.87847
-0.40,0.48809,0.55562,0.87847
-0.10,0.48809,0.54543,0.89488
0.20,0.49828,0.55562,0.89680
0.50,0.49828,0.56581,0.88065
0.80,0.48809,0.55562,0.87847
1.10,0.49828,0.56581,0.88065
1.40,0.49828,0.56581,0.88065
1.70,0.47790,0.56581,0.84464
2.00,0.48809,0.56581,0.86265
2.30,0.48809,0.56581,0.86265
2.60,0.48809,0.56581,0.86265
2.90,0.48809,0.56581,0.86265
3.20,0.47790,0.56581,0.84464
